# openTime,open,high,low,close,volume,closeTime,qouteAssetVolume,numberOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
1604566800000, 14444.09000000, 14494.46000000, 14366.03000000, 14462.37000000, 3320.51262200, 1604570399999, 47952415.49540924, 43096, 1544.58119800, 22306089.40446692, 0
1604570400000, 14462.38000000, 14648.00000000, 14446.00000000, 14648.00000000, 5699.24185400, 1604573999999, 82832075.86959459, 63875, 3135.83087500, 45577728.16341019, 0
1604574000000, 14647.76000000, 14740.00000000, 14511.54000000, 14717.60000000, 8550.50887900, 1604577599999, 125084696.46428601, 92197, 4018.03227300, 58778368.70116256, 0
1604577600000, 14717.61000000, 14920.00000000, 14600.00000000, 14870.14000000, 10158.92894400, 1604581199999, 150137001.61561121, 108774, 5241.79594000, 77514356.93860026, 0
1604581200000, 14870.13000000, 14970.00000000, 14666.00000000, 14812.19000000, 10536.07707700, 1604584799999, 156679843.22044934, 111763, 5226.96923500, 77747248.63148714, 0
1604584800000, 14812.19000000, 14910.01000000, 14780.00000000, 14894.46000000, 5649.76625700, 1604588399999, 83961261.26568308, 78166, 2760.81953200, 41032784.32961776, 0
1604588400000, 14894.46000000, 15148.00000000, 14838.47000000, 15080.26000000, 9144.74450900, 1604591999999, 136990899.39461481, 98047, 4943.49991300, 74087941.85353976, 0
1604592000000, 15080.25000000, 15300.00000000, 15080.00000000, 15155.87000000, 10365.38858300, 1604595599999, 157608939.51606455, 113176, 5289.72917300, 80420296.01730582, 0
1604595600000, 15155.88000000, 15225.00000000, 14550.00000000, 15037.66000000, 11011.79499300, 1604599199999, 165048443.24456784, 134285, 5202.03638400, 77974447.49098872, 0
1604599200000, 15037.66000000, 15117.00000000, 14858.29000000, 14938.94000000, 5208.77753700, 1604602799999, 77896726.27205173, 82538, 2569.99777900, 38444036.36693465, 0
1604602800000, 14938.47000000, 15133.33000000, 14900.00000000, 15120.88000000, 3963.06953400, 1604606399999, 59512630.24985426, 51890, 1833.26652300, 27531375.71100937, 0
1604606400000, 15120.89000000, 15166.76000000, 14992.12000000, 15066.61000000, 3545.70206900, 1604609999999, 53479521.23787827, 45440, 1535.14092700, 23152664.48905207, 0
1604610000000, 15065.82000000, 15266.11000000, 15065.82000000, 15227.27000000, 3824.93420200, 1604613599999, 58055867.44053494, 50417, 1975.58209000, 29981039.48414785, 0
1604613600000, 15227.33000000, 15575.00000000, 15183.08000000, 15534.98000000, 6894.57874500, 1604617199999, 106222317.92361205, 111748, 3998.87139400, 61649166.67878020, 0
1604617200000, 15532.49000000, 15750.00000000, 15449.06000000, 15590.02000000, 10502.39426000, 1604620799999, 163841575.46640754, 112161, 5027.21032500, 78448213.76647139, 0
1604620800000, 15590.02000000, 15950.00000000, 15388.00000000, 15864.51000000, 10141.17648200, 1604624399999, 159427065.46489703, 118684, 5313.34645100, 83577704.49158216, 0
1604624400000, 15864.52000000, 15960.00000000, 15738.22000000, 15757.27000000, 7625.41471300, 1604627999999, 120917471.25682825, 95894, 3778.27626200, 59923915.41473396, 0
1604628000000, 15757.26000000, 15896.74000000, 15543.00000000, 15644.46000000, 7446.06140700, 1604631599999, 116950523.48296774, 99769, 3468.84011100, 54514525.84593965, 0
1604631600000, 15644.46000000, 15680.00000000, 15415.00000000, 15430.48000000, 6843.61943800, 1604635199999, 106423943.55982063, 87841, 3331.81361500, 51818151.21906964, 0
1604635200000, 15431.23000000, 15583.95000000, 15419.32000000, 15548.50000000, 4313.25530300, 1604638799999, 66894689.26821151, 55188, 2111.40103100, 32747656.66355075, 0
1604638800000, 15548.50000000, 15699.43000000, 15482.01000000, 15628.88000000, 4839.60093700, 1604642399999, 75556817.37406423, 62230, 2381.12383700, 37160439.12638165, 0
1604642400000, 15628.89000000, 15757.59000000, 15628.88000000, 15679.76000000, 4240.70716800, 1604645999999, 66555169.02018308, 60129, 1657.37543600, 26015814.86796609, 0
1604646000000, 15679.77000000, 15783.62000000, 15657.50000000, 15733.30000000, 3866.89735400, 1604649599999, 60821100.87649220, 51027, 1693.90901400, 26646244.00318509, 0
1604649600000, 15731.56000000, 15739.00000000, 15447.71000000, 15479.24000000, 5614.51615000, 1604653199999, 87673254.47888921, 72720, 2385.52283300, 37249184.33783448, 0
1604653200000, 15478.32000000, 15541.28000000, 15274.05000000, 15403.01000000, 6940.66181600, 1604656799999, 106928196.02785958, 74843, 3204.29688800, 49382555.21706581, 0
1604656800000, 15403.00000000, 15654.76000000, 15388.00000000, 15584.33000000, 5693.79592100, 1604660399999, 88550612.09259757, 75996, 2968.21353600, 46149475.73587120, 0
1604660400000, 15584.34000000, 15623.00000000, 15424.00000000, 15572.36000000, 5168.57059600, 1604663999999, 80195373.26874672, 70581, 2611.77508900, 40524832.68085480, 0
1604664000000, 15572.35000000, 15576.87000000, 15359.78000000, 15453.50000000, 4687.88236800, 1604667599999, 72433732.01292962, 69796, 2182.67642300, 33726222.04761958, 0
1604667600000, 15453.66000000, 15710.00000000, 15435.40000000, 15685.04000000, 6721.27974800, 1604671199999, 104747185.19633839, 78307, 3602.64569200, 56146126.96914718, 0
1604671200000, 15685.03000000, 15690.50000000, 15352.05000000, 15459.54000000, 6888.24429100, 1604674799999, 106855804.87761054, 88346, 3079.07978300, 47760694.25442859, 0
1604674800000, 15459.55000000, 15520.00000000, 15350.00000000, 15411.27000000, 5502.86078100, 1604678399999, 85000141.62239639, 67867, 2592.76097900, 40055371.64887021, 0
1604678400000, 15410.42000000, 15544.13000000, 15398.01000000, 15496.66000000, 3643.79573200, 1604681999999, 56424101.67103532, 56984, 1626.20770000, 25180199.15690968, 0
1604682000000, 15496.66000000, 15560.00000000, 15459.48000000, 15466.27000000, 2296.82549700, 1604685599999, 35623344.88232560, 39729, 1002.06293400, 15544769.99464571, 0
1604685600000, 15466.73000000, 15529.93000000, 15415.48000000, 15459.86000000, 2869.71462200, 1604689199999, 44427654.03035654, 39696, 1226.59729000, 18990050.54284365, 0
1604689200000, 15459.85000000, 15519.90000000, 15400.11000000, 15435.99000000, 2191.23507800, 1604692799999, 33880733.49778660, 32620, 1001.46051500, 15486698.10574633, 0
1604692800000, 15436.00000000, 15540.00000000, 15166.00000000, 15484.02000000, 6426.17357000, 1604696399999, 98647126.38009321, 84195, 3040.73041900, 46694855.49255630, 0
1604696400000, 15484.28000000, 15627.74000000, 15457.17000000, 15533.23000000, 3570.87688900, 1604699999999, 55493378.92693182, 53635, 1834.94057600, 28516106.00179809, 0
1604700000000, 15533.23000000, 15619.32000000, 15465.78000000, 15594.81000000, 1980.07075500, 1604703599999, 30763429.52479669, 64613, 1031.85968100, 16038508.16567839, 0
1604703600000, 15596.11000000, 15675.00000000, 15521.58000000, 15579.92000000, 3104.96107900, 1604707199999, 48469880.02876196, 54278, 1401.84443800, 21883710.29501659, 0
1604707200000, 15579.93000000, 15660.00000000, 15544.58000000, 15607.73000000, 3392.84587700, 1604710799999, 52979258.47279033, 56349, 1652.17821800, 25799967.89481388, 0
1604710800000, 15607.73000000, 15753.52000000, 15569.28000000, 15684.39000000, 3735.58940800, 1604714399999, 58552749.38159650, 66166, 2048.05570600, 32106276.28508646, 0
1604714400000, 15684.39000000, 15689.24000000, 15520.36000000, 15569.53000000, 3761.06673700, 1604717999999, 58681840.93331529, 61951, 1837.53382600, 28668391.78585334, 0
1604718000000, 15569.55000000, 15610.04000000, 15489.97000000, 15545.20000000, 2187.25015500, 1604721599999, 34019466.78247031, 44701, 990.70820800, 15409544.53605163, 0
1604721600000, 15545.20000000, 15617.49000000, 15456.84000000, 15513.16000000, 2210.83878800, 1604725199999, 34325218.23067800, 35128, 1097.09420000, 17032812.97384049, 0
1604725200000, 15513.16000000, 15577.01000000, 15452.00000000, 15554.75000000, 1464.55572300, 1604728799999, 22731889.49094491, 31140, 732.01229900, 11363041.51576668, 0
1604728800000, 15554.75000000, 15561.10000000, 15480.00000000, 15528.03000000, 1192.70653300, 1604732399999, 18502676.21758649, 25939, 569.42082600, 8834204.33424633, 0
1604732400000, 15528.03000000, 15530.23000000, 15415.00000000, 15444.41000000, 1783.35553600, 1604735999999, 27589356.65614339, 31916, 774.37384600, 11982252.59204374, 0
1604736000000, 15444.33000000, 15546.75000000, 15388.03000000, 15498.25000000, 2248.01839500, 1604739599999, 34776789.22801650, 42117, 1099.63590300, 17016380.24193524, 0
1604739600000, 15498.24000000, 15534.00000000, 15441.00000000, 15483.71000000, 1857.88512600, 1604743199999, 28759271.15299037, 35745, 764.59941400, 11837214.18226815, 0
1604743200000, 15483.65000000, 15566.44000000, 15425.63000000, 15551.78000000, 1826.34140500, 1604746799999, 28310886.30846398, 32211, 882.28733200, 13680556.49070895, 0
1604746800000, 15551.78000000, 15583.15000000, 15467.94000000, 15515.95000000, 1956.84528800, 1604750399999, 30390934.16432821, 35845, 876.02890600, 13606682.10132084, 0
1604750400000, 15515.95000000, 15550.00000000, 15495.00000000, 15509.17000000, 1850.28835000, 1604753999999, 28721955.69695348, 37597, 856.19469900, 13290357.54515666, 0
1604754000000, 15509.17000000, 15523.30000000, 15390.00000000, 15505.09000000, 3128.49794000, 1604757599999, 48396475.72401968, 53463, 1267.30635000, 19605984.23592020, 0
1604757600000, 15505.08000000, 15505.08000000, 15267.00000000, 15296.69000000, 5534.99582500, 1604761199999, 85093914.74375982, 81653, 2341.53319500, 35998397.89622876, 0
1604761200000, 15297.77000000, 15390.00000000, 15170.00000000, 15337.91000000, 6356.36502000, 1604764799999, 97203995.13669297, 85150, 2830.27051900, 43302071.56672142, 0
1604764800000, 15338.47000000, 15410.00000000, 15100.00000000, 15360.01000000, 7032.94730000, 1604768399999, 107331278.76529892, 91341, 3219.58309800, 49189234.58331842, 0
1604768400000, 15360.28000000, 15396.96000000, 15200.09000000, 15224.12000000, 2773.05877500, 1604771999999, 42396005.70500479, 49324, 1282.88229900, 19610416.94210246, 0
1604772000000, 15223.79000000, 15298.41000000, 14707.00000000, 14927.95000000, 10901.69261300, 1604775599999, 163627100.45692157, 119142, 4037.78820600, 60650515.60570243, 0
1604775600000, 14927.96000000, 15056.00000000, 14560.00000000, 14643.52000000, 13115.97533800, 1604779199999, 193524804.07197587, 150938, 6686.51532100, 98635308.73111941, 0
1604779200000, 14643.52000000, 14949.00000000, 14344.22000000, 14852.26000000, 12190.56945000, 1604782799999, 178563867.59701304, 160348, 5611.96731500, 82246015.00891962, 0
1604782800000, 14852.27000000, 14937.69000000, 14746.80000000, 14822.58000000, 4768.11033500, 1604786399999, 70782497.72034697, 93344, 1911.00780200, 28368570.49768345, 0
1604786400000, 14822.58000000, 14855.00000000, 14662.16000000, 14800.00000000, 3303.88669800, 1604789999999, 48792101.54477477, 86284, 1578.12128500, 23296947.34074422, 0
1604790000000, 14800.01000000, 14918.00000000, 14788.00000000, 14818.30000000, 2857.51993800, 1604793599999, 42455842.90938754, 49229, 1257.77184800, 18688886.41279442, 0
1604793600000, 14818.30000000, 14917.85000000, 14703.88000000, 14912.74000000, 3545.03079800, 1604797199999, 52510936.50141713, 57796, 1628.49590200, 24126895.83486809, 0
1604797200000, 14912.74000000, 15075.97000000, 14832.65000000, 15046.89000000, 2856.65460200, 1604800799999, 42742228.29321895, 42973, 1429.48050400, 21391316.72537584, 0
1604800800000, 15046.89000000, 15120.00000000, 14977.28000000, 15016.16000000, 3172.99639800, 1604804399999, 47739080.72491970, 41059, 1481.01216900, 22284253.44831093, 0
1604804400000, 15016.17000000, 15044.96000000, 14954.86000000, 14957.41000000, 1908.55625300, 1604807999999, 28622737.37469589, 25743, 838.64442000, 12576488.11729359, 0
1604808000000, 14957.42000000, 15029.41000000, 14928.85000000, 14985.61000000, 1671.58763800, 1604811599999, 25048538.80000172, 27865, 888.48023400, 13315066.51050248, 0
1604811600000, 14985.62000000, 15092.18000000, 14951.00000000, 15048.67000000, 1386.13419300, 1604815199999, 20824846.52675642, 21646, 750.41905700, 11275869.04383381, 0
1604815200000, 15048.67000000, 15068.34000000, 14968.58000000, 15003.58000000, 1335.07692600, 1604818799999, 20039575.89672736, 25969, 581.01841900, 8721096.54041465, 0
1604818800000, 15003.58000000, 15030.50000000, 14906.16000000, 14931.53000000, 1653.98748100, 1604822399999, 24762024.46887915, 28741, 753.46989700, 11280034.28462175, 0
1604822400000, 14931.71000000, 14987.00000000, 14848.00000000, 14970.87000000, 1863.16038100, 1604825999999, 27826003.90597549, 32433, 821.13079100, 12266853.73638561, 0
1604826000000, 14970.86000000, 15034.00000000, 14932.18000000, 15026.94000000, 1681.58202900, 1604829599999, 25210838.09559316, 27157, 787.02509200, 11799706.08865560, 0
1604829600000, 15026.95000000, 15180.00000000, 14992.38000000, 15161.50000000, 3405.51855100, 1604833199999, 51342893.97510086, 46412, 1795.89357600, 27083227.13052738, 0
1604833200000, 15161.51000000, 15192.50000000, 15109.00000000, 15171.00000000, 2625.87384900, 1604836799999, 39755548.42021141, 35931, 869.45659900, 13163917.30280670, 0
1604836800000, 15171.11000000, 15287.41000000, 15171.11000000, 15242.07000000, 3335.85611100, 1604840399999, 50814595.28697909, 47493, 1536.81423800, 23411971.60018735, 0
1604840400000, 15242.07000000, 15271.16000000, 15106.01000000, 15204.80000000, 3043.99662600, 1604843999999, 46240891.90342206, 47170, 998.20303900, 15159976.17225065, 0
1604844000000, 15204.80000000, 15353.19000000, 15180.00000000, 15343.83000000, 3024.54309500, 1604847599999, 46180617.91231223, 45179, 1626.10053700, 24835929.93658310, 0
1604847600000, 15343.83000000, 15443.00000000, 15314.94000000, 15353.48000000, 4185.72407500, 1604851199999, 64338638.30660878, 58192, 1904.61665400, 29280590.66892259, 0
1604851200000, 15353.49000000, 15430.00000000, 15300.00000000, 15387.99000000, 2382.67843600, 1604854799999, 36595952.45818421, 39491, 1085.54587800, 16676562.20603822, 0
1604854800000, 15388.00000000, 15634.90000000, 15380.00000000, 15574.19000000, 5827.93508800, 1604858399999, 90500335.25116229, 75964, 3258.33709200, 50594516.02173511, 0
1604858400000, 15574.19000000, 15650.00000000, 15455.00000000, 15528.01000000, 3741.54218200, 1604861999999, 58206017.21915281, 53147, 1865.98099900, 29033142.96329032, 0
1604862000000, 15528.00000000, 15554.00000000, 15239.08000000, 15339.47000000, 4459.77325500, 1604865599999, 68635183.98052783, 61392, 1996.77851500, 30729021.53563258, 0
1604865600000, 15339.48000000, 15436.11000000, 15332.45000000, 15375.30000000, 1966.90514700, 1604869199999, 30268485.06598623, 37922, 933.47105500, 14363503.68236530, 0
1604869200000, 15375.29000000, 15410.12000000, 15250.00000000, 15327.05000000, 2058.08532400, 1604872799999, 31509551.73050701, 36949, 1034.06055600, 15831432.38061469, 0
1604872800000, 15327.05000000, 15534.88000000, 15325.02000000, 15500.00000000, 1947.66982800, 1604876399999, 30104110.23256931, 45929, 959.54257400, 14830215.46933220, 0
1604876400000, 15500.01000000, 15527.00000000, 15414.00000000, 15475.10000000, 2466.31030800, 1604879999999, 38211741.50887121, 36220, 1351.68309500, 20946968.98883063, 0
1604880000000, 15475.10000000, 15595.00000000, 15401.66000000, 15549.62000000, 2553.88762200, 1604883599999, 39643097.72290465, 43680, 1342.61031600, 20843994.56612061, 0
1604883600000, 15549.63000000, 15595.00000000, 15475.00000000, 15509.29000000, 1789.89768700, 1604887199999, 27790356.19816591, 33780, 727.79443100, 11299258.12074648, 0
1604887200000, 15509.34000000, 15563.91000000, 15437.00000000, 15467.33000000, 1806.22258800, 1604890799999, 27995959.10853820, 28833, 932.49988000, 14455693.44980465, 0
1604890800000, 15467.33000000, 15480.00000000, 15374.26000000, 15434.08000000, 2258.01672200, 1604894399999, 34867663.18620803, 32890, 962.23298500, 14857247.38034560, 0
1604894400000, 15434.08000000, 15437.20000000, 15359.00000000, 15382.23000000, 2486.77236300, 1604897999999, 38270440.57998650, 34406, 1094.44071800, 16841738.47961999, 0
1604898000000, 15382.23000000, 15491.37000000, 15329.82000000, 15465.74000000, 2181.99622300, 1604901599999, 33650472.96039148, 35823, 997.73748600, 15388315.57775514, 0
1604901600000, 15465.57000000, 15467.74000000, 15349.90000000, 15375.04000000, 2226.59849000, 1604905199999, 34303741.87357910, 44729, 942.19329200, 14514247.61776889, 0
1604905200000, 15375.04000000, 15450.00000000, 15282.35000000, 15303.26000000, 3067.98935600, 1604908799999, 47153377.45932613, 48489, 1223.52815600, 18814599.72372844, 0
1604908800000, 15303.27000000, 15450.00000000, 15140.00000000, 15393.50000000, 6128.23716800, 1604912399999, 93644406.83840239, 84805, 2748.36647100, 42011642.49794797, 0
1604912400000, 15393.51000000, 15466.63000000, 15375.40000000, 15404.26000000, 3289.14361900, 1604915999999, 50738787.22046606, 47140, 1520.54817500, 23457778.42966259, 0
1604916000000, 15404.26000000, 15485.30000000, 15400.00000000, 15465.83000000, 2524.22546300, 1604919599999, 39004573.19603959, 38104, 1111.03805800, 17169455.08336808, 0
1604919600000, 15465.84000000, 15840.00000000, 15446.20000000, 15802.39000000, 7194.03822500, 1604923199999, 112444343.80220148, 81101, 4127.86720500, 64568718.34148751, 0
1604923200000, 15802.40000000, 15808.40000000, 15409.00000000, 15565.27000000, 10169.60995300, 1604926799999, 158751591.53401543, 122531, 4828.72029000, 75357726.38801458, 0
1604926800000, 15565.11000000, 15586.72000000, 15142.52000000, 15278.58000000, 10988.21862500, 1604930399999, 168287106.16031208, 121418, 5061.94369600, 77559995.38748618, 0
1604930400000, 15278.58000000, 15441.84000000, 14952.00000000, 15101.00000000, 7974.18485100, 1604933999999, 121521809.03034246, 96240, 3734.03942500, 56928170.98275898, 0
1604934000000, 15081.46000000, 15156.15000000, 14940.54000000, 15000.96000000, 9309.71134000, 1604937599999, 140147687.46965617, 118507, 4525.40889700, 68140397.02371442, 0
1604937600000, 15000.96000000, 15135.70000000, 14805.54000000, 15111.62000000, 9186.65916100, 1604941199999, 137383024.23972100, 116872, 4615.00033600, 69018207.45920293, 0
1604941200000, 15111.62000000, 15244.15000000, 15054.69000000, 15225.00000000, 4501.89204700, 1604944799999, 68250702.89037029, 66756, 2066.23285400, 31329088.48640023, 0
1604944800000, 15225.00000000, 15323.67000000, 15148.70000000, 15317.51000000, 3811.91102300, 1604948399999, 58072384.54773448, 53885, 1781.99822600, 27152098.05804023, 0
1604948400000, 15317.50000000, 15449.84000000, 15263.12000000, 15360.00000000, 4708.18391100, 1604951999999, 72328757.97854825, 63722, 2257.14966900, 34679857.54699908, 0
1604952000000, 15360.00000000, 15492.67000000, 15347.50000000, 15373.76000000, 3802.71737900, 1604955599999, 58635842.65361183, 49031, 1613.79744400, 24882586.01352033, 0
1604955600000, 15373.77000000, 15433.43000000, 15314.50000000, 15369.24000000, 2703.47118300, 1604959199999, 41576101.39945603, 39223, 1105.28719000, 16997289.36754560, 0
1604959200000, 15369.25000000, 15418.05000000, 15211.22000000, 15242.61000000, 2193.30241400, 1604962799999, 33569052.90618724, 57299, 1043.45055400, 15969302.65255647, 0
1604962800000, 15242.62000000, 15347.51000000, 15228.52000000, 15328.41000000, 2119.44672100, 1604966399999, 32416654.55801417, 46177, 986.56088700, 15086982.13250343, 0
1604966400000, 15328.41000000, 15350.00000000, 15182.06000000, 15300.00000000, 2756.20927600, 1604969999999, 42054026.55672469, 50348, 1196.72711800, 18259189.78472892, 0
1604970000000, 15300.00000000, 15401.27000000, 15257.84000000, 15392.01000000, 2435.35012800, 1604973599999, 37367357.16298654, 42564, 1130.46528400, 17345985.25618387, 0
1604973600000, 15392.01000000, 15429.00000000, 15332.19000000, 15339.14000000, 2056.44010800, 1604977199999, 31621174.88958489, 40174, 1043.82899600, 16052319.71614419, 0
1604977200000, 15339.14000000, 15357.69000000, 15254.21000000, 15334.91000000, 2201.80986600, 1604980799999, 33696002.16499061, 41194, 1044.79753800, 15988927.42333219, 0
1604980800000, 15334.91000000, 15417.49000000, 15323.00000000, 15387.50000000, 2118.01038700, 1604984399999, 32552726.41680306, 40053, 1089.87771300, 16753792.29072706, 0
1604984400000, 15387.74000000, 15441.18000000, 15308.21000000, 15357.92000000, 2178.82245300, 1604987999999, 33504778.57848826, 41300, 1021.77921300, 15714106.42429219, 0
1604988000000, 15357.92000000, 15390.18000000, 15247.21000000, 15275.82000000, 2558.92021200, 1604991599999, 39195536.27468747, 40688, 1109.22012900, 16989559.32652694, 0
1604991600000, 15275.83000000, 15333.49000000, 15250.47000000, 15274.74000000, 1981.50038300, 1604995199999, 30310310.95385929, 35304, 958.37131300, 14660423.86970842, 0
1604995200000, 15274.75000000, 15460.00000000, 15261.01000000, 15371.37000000, 3795.21835300, 1604998799999, 58368926.02186533, 55523, 2107.62102800, 32420377.52048818, 0
1604998800000, 15371.36000000, 15440.00000000, 15367.40000000, 15383.84000000, 2253.76636900, 1605002399999, 34703101.00909730, 41417, 986.58133600, 15190977.06580099, 0
1605002400000, 15383.84000000, 15430.00000000, 15302.58000000, 15305.14000000, 2365.38392200, 1605005999999, 36378608.11293391, 48025, 1116.95710600, 17178903.66596185, 0
1605006000000, 15305.15000000, 15323.67000000, 15155.00000000, 15279.24000000, 4014.34054700, 1605009599999, 61214714.45782738, 65654, 1954.01654700, 29797695.54270397, 0
1605009600000, 15279.24000000, 15393.65000000, 15213.00000000, 15287.61000000, 3484.42310000, 1605013199999, 53310596.34871997, 56464, 1696.46582100, 25952126.01670531, 0
1605013200000, 15287.61000000, 15330.00000000, 15179.00000000, 15306.83000000, 3370.99927900, 1605016799999, 51393461.98759936, 52277, 1412.22420600, 21534514.11203444, 0
1605016800000, 15306.84000000, 15308.04000000, 15238.01000000, 15239.49000000, 882.07065300, 1605020399999, 13472265.85121196, 12280, 391.22025400, 5974532.39363881, 0
